iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,population,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,people_vaccinated_per_hundred,year,month,week,year_month,case_fatality_rate,vax_pct_population
ROU,Europe,Romania,2020-05-24,396509,7407,5039,72,0.0,0.0,0.0,222.0,37.0,19000000,20868.895,389.842,265.211,3.789,0.0,2020,5,21,2020-05,1.2708,0.0
ROU,Europe,Romania,2020-05-25,403182,6673,5143,104,0.0,0.0,0.0,200.0,33.0,19000000,21220.105,351.211,270.684,5.474,0.0,2020,5,22,2020-05,1.2756,0.0
ROU,Europe,Romania,2020-05-26,411819,8637,5239,96,0.0,0.0,0.0,259.0,43.0,19000000,21674.684,454.579,275.737,5.053,0.0,2020,5,22,2020-05,1.2722,0.0
ROU,Europe,Romania,2020-05-27,420186,8367,5352,113,0.0,0.0,0.0,251.0,41.0,19000000,22115.053,440.368,281.684,5.947,0.0,2020,5,22,2020-05,1.2737,0.0
ROU,Europe,Romania,2020-05-28,427111,6925,5464,112,0.0,0.0,0.0,207.0,34.0,19000000,22479.526,364.474,287.579,5.895,0.0,2020,5,22,2020-05,1.2793,0.0
ROU,Europe,Romania,2020-05-29,434877,7766,5576,112,0.0,0.0,0.0,232.0,38.0,19000000,22888.263,408.737,293.474,5.895,0.0,2020,5,22,2020-05,1.2822,0.0
ROU,Europe,Romania,2020-05-30,444881,10004,5711,135,0.0,0.0,0.0,300.0,50.0,19000000,23414.789,526.526,300.579,7.105,0.0,2020,5,22,2020-05,1.2837,0.0
ROU,Europe,Romania,2020-05-31,452654,7773,5803,92,0.0,0.0,0.0,233.0,38.0,19000000,23823.895,409.105,305.421,4.842,0.0,2020,5,22,2020-05,1.282,0.0
ROU,Europe,Romania,2020-06-01,460163,7509,5892,89,0.0,0.0,0.0,0.0,37.0,19000000,24219.105,395.211,310.105,4.684,0.0,2020,6,23,2020-06,1.2804,0.0
ROU,Europe,Romania,2020-06-02,468953,8790,6020,128,0.0,0.0,0.0,263.0,43.0,19000000,24681.737,462.632,316.842,6.737,0.0,2020,6,23,2020-06,1.2837,0.0
ROU,Europe,Romania,2020-06-03,479582,10629,6202,182,0.0,0.0,0.0,318.0,53.0,19000000,25241.158,559.421,326.421,9.579,0.0,2020,6,23,2020-06,1.2932,0.0
ROU,Europe,Romania,2020-06-04,487628,8046,6319,117,0.0,0.0,0.0,241.0,40.0,19000000,25664.632,423.474,332.579,6.158,0.0,2020,6,23,2020-06,1.2959,0.0
ROU,Europe,Romania,2020-06-05,497292,9664,6451,132,0.0,0.0,0.0,289.0,48.0,19000000,26173.263,508.632,339.526,6.947,0.0,2020,6,23,2020-06,1.2972,0.0
ROU,Europe,Romania,2020-06-06,507355,10063,6602,151,0.0,0.0,0.0,301.0,50.0,19000000,26702.895,529.632,347.474,7.947,0.0,2020,6,23,2020-06,1.3013,0.0
ROU,Europe,Romania,2020-06-07,515568,8213,6708,106,0.0,0.0,0.0,246.0,41.0,19000000,27135.158,432.263,353.053,5.579,0.0,2020,6,23,2020-06,1.3011,0.0
ROU,Europe,Romania,2020-06-08,525652,10084,6806,98,0.0,0.0,0.0,302.0,50.0,19000000,27665.895,530.737,358.211,5.158,0.0,2020,6,24,2020-06,1.2948,0.0
ROU,Europe,Romania,2020-06-09,534463,8811,6927,121,0.0,0.0,0.0,264.0,44.0,19000000,28129.632,463.737,364.579,6.368,0.0,2020,6,24,2020-06,1.2961,0.0
ROU,Europe,Romania,2020-06-10,544322,9859,7093,166,0.0,0.0,0.0,295.0,49.0,19000000,28648.526,518.895,373.316,8.737,0.0,2020,6,24,2020-06,1.3031,0.0
ROU,Europe,Romania,2020-06-11,554248,9926,7198,105,0.0,0.0,0.0,297.0,49.0,19000000,29170.947,522.421,378.842,5.526,0.0,2020,6,24,2020-06,1.2987,0.0
ROU,Europe,Romania,2020-06-12,563863,9615,7339,141,0.0,0.0,0.0,288.0,48.0,19000000,29677.0,506.053,386.263,7.421,0.0,2020,6,24,2020-06,1.3016,0.0
ROU,Europe,Romania,2020-06-13,571835,7972,7425,86,0.0,0.0,0.0,239.0,39.0,19000000,30096.579,419.579,390.789,4.526,0.0,2020,6,24,2020-06,1.2985,0.0
ROU,Europe,Romania,2020-06-14,582709,10874,7572,147,0.0,0.0,0.0,326.0,54.0,19000000,30668.895,572.316,398.526,7.737,0.0,2020,6,24,2020-06,1.2994,0.0
ROU,Europe,Romania,2020-06-15,591658,8949,7661,89,0.0,0.0,0.0,268.0,44.0,19000000,31139.895,471.0,403.211,4.684,0.0,2020,6,25,2020-06,1.2948,0.0
ROU,Europe,Romania,2020-06-16,600132,8474,7769,108,0.0,0.0,0.0,254.0,42.0,19000000,31585.895,446.0,408.895,5.684,0.0,2020,6,25,2020-06,1.2945,0.0
ROU,Europe,Romania,2020-06-17,608080,7948,7890,121,0.0,0.0,0.0,238.0,39.0,19000000,32004.211,418.316,415.263,6.368,0.0,2020,6,25,2020-06,1.2975,0.0
ROU,Europe,Romania,2020-06-18,618218,10138,8012,122,0.0,0.0,0.0,304.0,50.0,19000000,32537.789,533.579,421.684,6.421,0.0,2020,6,25,2020-06,1.296,0.0
ROU,Europe,Romania,2020-06-19,628741,10523,8165,153,0.0,0.0,0.0,315.0,52.0,19000000,33091.632,553.842,429.737,8.053,0.0,2020,6,25,2020-06,1.2986,0.0
ROU,Europe,Romania,2020-06-20,636700,7959,8289,124,0.0,0.0,0.0,0.0,39.0,19000000,33510.526,418.895,436.263,6.526,0.0,2020,6,25,2020-06,1.3019,0.0
ROU,Europe,Romania,2020-06-21,646654,9954,8454,165,0.0,0.0,0.0,298.0,49.0,19000000,34034.421,523.895,444.947,8.684,0.0,2020,6,25,2020-06,1.3073,0.0
ROU,Europe,Romania,2020-06-22,655510,8856,8552,98,0.0,0.0,0.0,265.0,44.0,19000000,34500.526,466.105,450.105,5.158,0.0,2020,6,26,2020-06,1.3046,0.0
ROU,Europe,Romania,2020-06-23,666069,10559,8683,131,0.0,0.0,0.0,0.0,0.0,19000000,35056.263,555.737,457.0,6.895,0.0,2020,6,26,2020-06,1.3036,0.0
ROU,Europe,Romania,2020-06-24,674777,8708,8774,91,0.0,0.0,0.0,261.0,43.0,19000000,35514.579,458.316,461.789,4.789,0.0,2020,6,26,2020-06,1.3003,0.0
ROU,Europe,Romania,2020-06-25,685588,10811,8959,185,0.0,0.0,0.0,324.0,54.0,19000000,36083.579,569.0,471.526,9.737,0.0,2020,6,26,2020-06,1.3068,0.0
ROU,Europe,Romania,2020-06-26,695205,9617,9119,160,0.0,0.0,0.0,288.0,48.0,19000000,36589.737,506.158,479.947,8.421,0.0,2020,6,26,2020-06,1.3117,0.0
ROU,Europe,Romania,2020-06-27,707070,11865,9280,161,0.0,0.0,0.0,355.0,59.0,19000000,37214.211,624.474,488.421,8.474,0.0,2020,6,26,2020-06,1.3125,0.0
ROU,Europe,Romania,2020-06-28,715728,8658,9418,138,0.0,0.0,0.0,259.0,43.0,19000000,37669.895,455.684,495.684,7.263,0.0,2020,6,26,2020-06,1.3159,0.0
ROU,Europe,Romania,2020-06-29,725232,9504,9545,127,0.0,0.0,0.0,285.0,47.0,19000000,38170.105,500.211,502.368,6.684,0.0,2020,6,27,2020-06,1.3161,0.0
ROU,Europe,Romania,2020-06-30,733830,8598,9667,122,0.0,0.0,0.0,257.0,42.0,19000000,38622.632,452.526,508.789,6.421,0.0,2020,6,27,2020-06,1.3173,0.0
ROU,Europe,Romania,2020-07-01,745751,11921,9786,119,0.0,0.0,0.0,357.0,59.0,19000000,39250.053,627.421,515.053,6.263,0.0,2020,7,27,2020-07,1.3122,0.0
ROU,Europe,Romania,2020-07-02,757499,11748,9965,179,0.0,0.0,0.0,352.0,58.0,19000000,39868.368,618.316,524.474,9.421,0.0,2020,7,27,2020-07,1.3155,0.0
ROU,Europe,Romania,2020-07-03,766732,9233,10060,95,0.0,0.0,0.0,276.0,46.0,19000000,40354.316,485.947,529.474,5.0,0.0,2020,7,27,2020-07,1.3121,0.0
ROU,Europe,Romania,2020-07-04,777624,10892,10232,172,0.0,0.0,0.0,326.0,54.0,19000000,40927.579,573.263,538.526,9.053,0.0,2020,7,27,2020-07,1.3158,0.0
ROU,Europe,Romania,2020-07-05,789173,11549,10411,179,0.0,0.0,0.0,346.0,57.0,19000000,41535.421,607.842,547.947,9.421,0.0,2020,7,27,2020-07,1.3192,0.0
ROU,Europe,Romania,2020-07-06,799658,10485,10567,156,0.0,0.0,0.0,314.0,52.0,19000000,42087.263,551.842,556.158,8.211,0.0,2020,7,28,2020-07,1.3214,0.0
ROU,Europe,Romania,2020-07-07,810046,10388,10666,99,0.0,0.0,0.0,311.0,51.0,19000000,42634.0,546.737,561.368,5.211,0.0,2020,7,28,2020-07,1.3167,0.0
ROU,Europe,Romania,2020-07-08,819258,9212,10773,107,0.0,0.0,0.0,276.0,46.0,19000000,43118.842,484.842,567.0,5.632,0.0,2020,7,28,2020-07,1.315,0.0
ROU,Europe,Romania,2020-07-09,827863,8605,10870,97,0.0,0.0,0.0,258.0,43.0,19000000,43571.737,452.895,572.105,5.105,0.0,2020,7,28,2020-07,1.313,0.0
ROU,Europe,Romania,2020-07-10,839777,11914,11014,144,0.0,0.0,0.0,357.0,59.0,19000000,44198.789,627.053,579.684,7.579,0.0,2020,7,28,2020-07,1.3115,0.0
ROU,Europe,Romania,2020-07-11,851706,11929,11133,119,0.0,0.0,0.0,357.0,59.0,19000000,44826.632,627.842,585.947,6.263,0.0,2020,7,28,2020-07,1.3071,0.0
ROU,Europe,Romania,2020-07-12,862535,10829,11314,181,0.0,0.0,0.0,324.0,54.0,19000000,45396.579,569.947,595.474,9.526,0.0,2020,7,28,2020-07,1.3117,0.0
ROU,Europe,Romania,2020-07-13,872153,9618,11445,131,0.0,0.0,0.0,288.0,48.0,19000000,45902.789,506.211,602.368,6.895,0.0,2020,7,29,2020-07,1.3123,0.0
ROU,Europe,Romania,2020-07-14,881809,9656,11558,113,0.0,0.0,0.0,289.0,48.0,19000000,46411.0,508.211,608.316,5.947,0.0,2020,7,29,2020-07,1.3107,0.0
ROU,Europe,Romania,2020-07-15,893009,11200,11697,139,0.0,0.0,0.0,336.0,0.0,19000000,47000.474,589.474,615.632,7.316,0.0,2020,7,29,2020-07,1.3098,0.0
ROU,Europe,Romania,2020-07-16,904905,11896,11849,152,0.0,0.0,0.0,356.0,59.0,19000000,47626.579,626.105,623.632,8.0,0.0,2020,7,29,2020-07,1.3094,0.0
ROU,Europe,Romania,2020-07-17,916751,11846,12015,166,0.0,0.0,0.0,355.0,59.0,19000000,48250.053,623.474,632.368,8.737,0.0,2020,7,29,2020-07,1.3106,0.0
ROU,Europe,Romania,2020-07-18,928147,11396,12167,152,0.0,0.0,0.0,341.0,56.0,19000000,48849.842,599.789,640.368,8.0,0.0,2020,7,29,2020-07,1.3109,0.0
ROU,Europe,Romania,2020-07-19,938967,10820,12346,179,0.0,0.0,0.0,324.0,0.0,19000000,49419.316,569.474,649.789,9.421,0.0,2020,7,29,2020-07,1.3148,0.0
ROU,Europe,Romania,2020-07-20,947493,8526,12458,112,0.0,0.0,0.0,255.0,42.0,19000000,49868.053,448.737,655.684,5.895,0.0,2020,7,30,2020-07,1.3148,0.0
ROU,Europe,Romania,2020-07-21,956325,8832,12609,151,0.0,0.0,0.0,264.0,44.0,19000000,50332.895,464.842,663.632,7.947,0.0,2020,7,30,2020-07,1.3185,0.0
ROU,Europe,Romania,2020-07-22,968152,11827,12798,189,0.0,0.0,0.0,354.0,59.0,19000000,50955.368,622.474,673.579,9.947,0.0,2020,7,30,2020-07,1.3219,0.0
ROU,Europe,Romania,2020-07-23,978772,10620,12914,116,0.0,0.0,0.0,318.0,53.0,19000000,51514.316,558.947,679.684,6.105,0.0,2020,7,30,2020-07,1.3194,0.0
ROU,Europe,Romania,2020-07-24,986946,8174,13050,136,0.0,0.0,0.0,245.0,40.0,19000000,51944.526,430.211,686.842,7.158,0.0,2020,7,30,2020-07,1.3223,0.0
ROU,Europe,Romania,2020-07-25,995482,8536,13137,87,0.0,0.0,0.0,256.0,42.0,19000000,52393.789,449.263,691.421,4.579,0.0,2020,7,30,2020-07,1.3197,0.0
ROU,Europe,Romania,2020-07-26,1006282,10800,13307,170,0.0,0.0,0.0,324.0,54.0,19000000,52962.211,568.421,700.368,8.947,0.0,2020,7,30,2020-07,1.3224,0.0
ROU,Europe,Romania,2020-07-27,1014398,8116,13406,99,0.0,0.0,0.0,243.0,40.0,19000000,53389.368,427.158,705.579,5.211,0.0,2020,7,31,2020-07,1.3216,0.0
ROU,Europe,Romania,2020-07-28,1023128,8730,13547,141,0.0,0.0,0.0,261.0,43.0,19000000,53848.842,459.474,713.0,7.421,0.0,2020,7,31,2020-07,1.3241,0.0
ROU,Europe,Romania,2020-07-29,1033406,10278,13713,166,0.0,0.0,0.0,308.0,51.0,19000000,54389.789,540.947,721.737,8.737,0.0,2020,7,31,2020-07,1.327,0.0
ROU,Europe,Romania,2020-07-30,1044240,10834,13882,169,0.0,0.0,0.0,325.0,54.0,19000000,54960.0,570.211,730.632,8.895,0.0,2020,7,31,2020-07,1.3294,0.0
ROU,Europe,Romania,2020-07-31,1054892,10652,14047,165,0.0,0.0,0.0,319.0,53.0,19000000,55520.632,560.632,739.316,8.684,0.0,2020,7,31,2020-07,1.3316,0.0
ROU,Europe,Romania,2020-08-01,1063808,8916,14151,104,0.0,0.0,0.0,267.0,44.0,19000000,55989.895,469.263,744.789,5.474,0.0,2020,8,31,2020-08,1.3302,0.0
ROU,Europe,Romania,2020-08-02,1074657,10849,14258,107,0.0,0.0,0.0,325.0,54.0,19000000,56560.895,571.0,750.421,5.632,0.0,2020,8,31,2020-08,1.3267,0.0
ROU,Europe,Romania,2020-08-03,1083587,8930,14369,111,0.0,0.0,0.0,267.0,44.0,19000000,57030.895,470.0,756.263,5.842,0.0,2020,8,32,2020-08,1.3261,0.0
ROU,Europe,Romania,2020-08-04,1092850,9263,14467,98,0.0,0.0,0.0,0.0,46.0,19000000,57518.421,487.526,761.421,5.158,0.0,2020,8,32,2020-08,1.3238,0.0
ROU,Europe,Romania,2020-08-05,1103767,10917,14628,161,0.0,0.0,0.0,327.0,54.0,19000000,58093.0,574.579,769.895,8.474,0.0,2020,8,32,2020-08,1.3253,0.0
ROU,Europe,Romania,2020-08-06,1114276,10509,14754,126,0.0,0.0,0.0,315.0,52.0,19000000,58646.105,553.105,776.526,6.632,0.0,2020,8,32,2020-08,1.3241,0.0
ROU,Europe,Romania,2020-08-07,1125553,11277,14946,192,0.0,0.0,0.0,338.0,56.0,19000000,59239.632,593.526,786.632,10.105,0.0,2020,8,32,2020-08,1.3279,0.0
ROU,Europe,Romania,2020-08-08,1136050,10497,15096,150,0.0,0.0,0.0,314.0,52.0,19000000,59792.105,552.474,794.526,7.895,0.0,2020,8,32,2020-08,1.3288,0.0
ROU,Europe,Romania,2020-08-09,1146173,10123,15256,160,0.0,0.0,0.0,0.0,50.0,19000000,60324.895,532.789,802.947,8.421,0.0,2020,8,32,2020-08,1.331,0.0
ROU,Europe,Romania,2020-08-10,1154408,8235,15341,85,0.0,0.0,0.0,247.0,41.0,19000000,60758.316,433.421,807.421,4.474,0.0,2020,8,33,2020-08,1.3289,0.0
ROU,Europe,Romania,2020-08-11,1163702,9294,15490,149,0.0,0.0,0.0,278.0,46.0,19000000,61247.474,489.158,815.263,7.842,0.0,2020,8,33,2020-08,1.3311,0.0
ROU,Europe,Romania,2020-08-12,1172576,8874,15637,147,0.0,0.0,0.0,266.0,44.0,19000000,61714.526,467.053,823.0,7.737,0.0,2020,8,33,2020-08,1.3336,0.0
ROU,Europe,Romania,2020-08-13,1181350,8774,15752,115,0.0,0.0,0.0,263.0,43.0,19000000,62176.316,461.789,829.053,6.053,0.0,2020,8,33,2020-08,1.3334,0.0
ROU,Europe,Romania,2020-08-14,1192953,11603,15915,163,0.0,0.0,0.0,348.0,0.0,19000000,62787.0,610.684,837.632,8.579,0.0,2020,8,33,2020-08,1.3341,0.0
ROU,Europe,Romania,2020-08-15,1202276,9323,16058,143,0.0,0.0,0.0,279.0,46.0,19000000,63277.684,490.684,845.158,7.526,0.0,2020,8,33,2020-08,1.3356,0.0
ROU,Europe,Romania,2020-08-16,1213524,11248,16178,120,0.0,0.0,0.0,337.0,56.0,19000000,63869.684,592.0,851.474,6.316,0.0,2020,8,33,2020-08,1.3331,0.0
ROU,Europe,Romania,2020-08-17,1223741,10217,16313,135,0.0,0.0,0.0,306.0,51.0,19000000,64407.421,537.737,858.579,7.105,0.0,2020,8,34,2020-08,1.333,0.0
ROU,Europe,Romania,2020-08-18,1234577,10836,16447,134,0.0,0.0,0.0,325.0,54.0,19000000,64977.737,570.316,865.632,7.053,0.0,2020,8,34,2020-08,1.3322,0.0
ROU,Europe,Romania,2020-08-19,1244267,9690,16548,101,0.0,0.0,0.0,290.0,48.0,19000000,65487.737,510.0,870.947,5.316,0.0,2020,8,34,2020-08,1.3299,0.0
ROU,Europe,Romania,2020-08-20,1254232,9965,16669,121,0.0,0.0,0.0,298.0,49.0,19000000,66012.211,524.474,877.316,6.368,0.0,2020,8,34,2020-08,1.329,0.0
ROU,Europe,Romania,2020-08-21,1263859,9627,16763,94,0.0,0.0,0.0,288.0,48.0,19000000,66518.895,506.684,882.263,4.947,0.0,2020,8,34,2020-08,1.3263,0.0
ROU,Europe,Romania,2020-08-22,1272329,8470,16843,80,0.0,0.0,0.0,0.0,42.0,19000000,66964.684,445.789,886.474,4.211,0.0,2020,8,34,2020-08,1.3238,0.0
ROU,Europe,Romania,2020-08-23,1282824,10495,16951,108,0.0,0.0,0.0,314.0,52.0,19000000,67517.053,552.368,892.158,5.684,0.0,2020,8,34,2020-08,1.3214,0.0
ROU,Europe,Romania,2020-08-24,1291610,8786,17099,148,0.0,0.0,0.0,263.0,43.0,19000000,67979.474,462.421,899.947,7.789,0.0,2020,8,35,2020-08,1.3239,0.0
ROU,Europe,Romania,2020-08-25,1299404,7794,17205,106,0.0,0.0,0.0,233.0,38.0,19000000,68389.684,410.211,905.526,5.579,0.0,2020,8,35,2020-08,1.3241,0.0
ROU,Europe,Romania,2020-08-26,1309585,10181,17377,172,0.0,0.0,0.0,305.0,50.0,19000000,68925.526,535.842,914.579,9.053,0.0,2020,8,35,2020-08,1.3269,0.0
ROU,Europe,Romania,2020-08-27,1317962,8377,17483,106,0.0,0.0,0.0,251.0,41.0,19000000,69366.421,440.895,920.158,5.579,0.0,2020,8,35,2020-08,1.3265,0.0
ROU,Europe,Romania,2020-08-28,1329275,11313,17616,133,0.0,0.0,0.0,339.0,56.0,19000000,69961.842,595.421,927.158,7.0,0.0,2020,8,35,2020-08,1.3252,0.0
ROU,Europe,Romania,2020-08-29,1340642,11367,17767,151,0.0,0.0,0.0,341.0,0.0,19000000,70560.105,598.263,935.105,7.947,0.0,2020,8,35,2020-08,1.3253,0.0
ROU,Europe,Romania,2020-08-30,1351862,11220,17910,143,0.0,0.0,0.0,336.0,56.0,19000000,71150.632,590.526,942.632,7.526,0.0,2020,8,35,2020-08,1.3248,0.0
ROU,Europe,Romania,2020-08-31,1360990,9128,18002,92,0.0,0.0,0.0,273.0,0.0,19000000,71631.053,480.421,947.474,4.842,0.0,2020,8,36,2020-08,1.3227,0.0
ROU,Europe,Romania,2020-09-01,1368758,7768,18113,111,0.0,0.0,0.0,233.0,38.0,19000000,72039.895,408.842,953.316,5.842,0.0,2020,9,36,2020-09,1.3233,0.0
ROU,Europe,Romania,2020-09-02,1380055,11297,18237,124,0.0,0.0,0.0,338.0,56.0,19000000,72634.474,594.579,959.842,6.526,0.0,2020,9,36,2020-09,1.3215,0.0
ROU,Europe,Romania,2020-09-03,1389434,9379,18370,133,0.0,0.0,0.0,281.0,46.0,19000000,73128.105,493.632,966.842,7.0,0.0,2020,9,36,2020-09,1.3221,0.0
ROU,Europe,Romania,2020-09-04,1400909,11475,18535,165,0.0,0.0,0.0,344.0,57.0,19000000,73732.053,603.947,975.526,8.684,0.0,2020,9,36,2020-09,1.3231,0.0
ROU,Europe,Romania,2020-09-05,1412391,11482,18655,120,0.0,0.0,0.0,344.0,57.0,19000000,74336.368,604.316,981.842,6.316,0.0,2020,9,36,2020-09,1.3208,0.0
ROU,Europe,Romania,2020-09-06,1423465,11074,18763,108,0.0,0.0,0.0,332.0,55.0,19000000,74919.211,582.842,987.526,5.684,0.0,2020,9,36,2020-09,1.3181,0.0
ROU,Europe,Romania,2020-09-07,1432389,8924,18901,138,0.0,0.0,0.0,267.0,0.0,19000000,75388.895,469.684,994.789,7.263,0.0,2020,9,37,2020-09,1.3195,0.0
ROU,Europe,Romania,2020-09-08,1441688,9299,19021,120,0.0,0.0,0.0,278.0,46.0,19000000,75878.316,489.421,1001.105,6.316,0.0,2020,9,37,2020-09,1.3194,0.0
ROU,Europe,Romania,2020-09-09,1452833,11145,19129,108,0.0,0.0,0.0,334.0,55.0,19000000,76464.895,586.579,1006.789,5.684,0.0,2020,9,37,2020-09,1.3167,0.0
ROU,Europe,Romania,2020-09-10,1461915,9082,19285,156,0.0,0.0,0.0,272.0,45.0,19000000,76942.895,478.0,1015.0,8.211,0.0,2020,9,37,2020-09,1.3192,0.0
ROU,Europe,Romania,2020-09-11,1470446,8531,19368,83,0.0,0.0,0.0,255.0,42.0,19000000,77391.895,449.0,1019.368,4.368,0.0,2020,9,37,2020-09,1.3172,0.0
ROU,Europe,Romania,2020-09-12,1480534,10088,19517,149,0.0,0.0,0.0,302.0,50.0,19000000,77922.842,530.947,1027.211,7.842,0.0,2020,9,37,2020-09,1.3182,0.0
ROU,Europe,Romania,2020-09-13,1492160,11626,19715,198,0.0,0.0,0.0,348.0,58.0,19000000,78534.737,611.895,1037.632,10.421,0.0,2020,9,37,2020-09,1.3212,0.0
ROU,Europe,Romania,2020-09-14,1502877,10717,19834,119,0.0,0.0,0.0,321.0,53.0,19000000,79098.789,564.053,1043.895,6.263,0.0,2020,9,38,2020-09,1.3197,0.0
ROU,Europe,Romania,2020-09-15,1513135,10258,19940,106,0.0,0.0,0.0,307.0,51.0,19000000,79638.684,539.895,1049.474,5.579,0.0,2020,9,38,2020-09,1.3178,0.0
ROU,Europe,Romania,2020-09-16,1521542,8407,20026,86,0.0,0.0,0.0,252.0,42.0,19000000,80081.158,442.474,1054.0,4.526,0.0,2020,9,38,2020-09,1.3162,0.0
ROU,Europe,Romania,2020-09-17,1532074,10532,20149,123,0.0,0.0,0.0,315.0,52.0,19000000,80635.474,554.316,1060.474,6.474,0.0,2020,9,38,2020-09,1.3151,0.0
ROU,Europe,Romania,2020-09-18,1544176,12102,20271,122,0.0,0.0,0.0,363.0,60.0,19000000,81272.421,636.947,1066.895,6.421,0.0,2020,9,38,2020-09,1.3127,0.0
ROU,Europe,Romania,2020-09-19,1552882,8706,20399,128,0.0,0.0,0.0,261.0,43.0,19000000,81730.632,458.211,1073.632,6.737,0.0,2020,9,38,2020-09,1.3136,0.0
ROU,Europe,Romania,2020-09-20,1563183,10301,20499,100,0.0,0.0,0.0,309.0,51.0,19000000,82272.789,542.158,1078.895,5.263,0.0,2020,9,38,2020-09,1.3114,0.0
ROU,Europe,Romania,2020-09-21,1575020,11837,20656,157,0.0,0.0,0.0,355.0,59.0,19000000,82895.789,623.0,1087.158,8.263,0.0,2020,9,39,2020-09,1.3115,0.0
ROU,Europe,Romania,2020-09-22,1586362,11342,20851,195,0.0,0.0,0.0,340.0,56.0,19000000,83492.737,596.947,1097.421,10.263,0.0,2020,9,39,2020-09,1.3144,0.0
ROU,Europe,Romania,2020-09-23,1597592,11230,21027,176,0.0,0.0,0.0,336.0,56.0,19000000,84083.789,591.053,1106.684,9.263,0.0,2020,9,39,2020-09,1.3162,0.0
ROU,Europe,Romania,2020-09-24,1608917,11325,21187,160,0.0,0.0,0.0,339.0,56.0,19000000,84679.842,596.053,1115.105,8.421,0.0,2020,9,39,2020-09,1.3168,0.0
ROU,Europe,Romania,2020-09-25,1618871,9954,21303,116,0.0,0.0,0.0,298.0,49.0,19000000,85203.737,523.895,1121.211,6.105,0.0,2020,9,39,2020-09,1.3159,0.0
ROU,Europe,Romania,2020-09-26,1628613,9742,21441,138,0.0,0.0,0.0,292.0,48.0,19000000,85716.474,512.737,1128.474,7.263,0.0,2020,9,39,2020-09,1.3165,0.0
ROU,Europe,Romania,2020-09-27,1640632,12019,21602,161,0.0,0.0,0.0,360.0,60.0,19000000,86349.053,632.579,1136.947,8.474,0.0,2020,9,39,2020-09,1.3167,0.0
ROU,Europe,Romania,2020-09-28,1652743,12111,21755,153,0.0,0.0,0.0,363.0,60.0,19000000,86986.474,637.421,1145.0,8.053,0.0,2020,9,40,2020-09,1.3163,0.0
ROU,Europe,Romania,2020-09-29,1665194,12451,21883,128,0.0,0.0,0.0,373.0,62.0,19000000,87641.789,655.316,1151.737,6.737,0.0,2020,9,40,2020-09,1.3141,0.0
ROU,Europe,Romania,2020-09-30,1677944,12750,22091,208,0.0,0.0,0.0,382.0,0.0,19000000,88312.842,671.053,1162.684,10.947,0.0,2020,9,40,2020-09,1.3166,0.0
ROU,Europe,Romania,2020-10-01,1689024,11080,22233,142,0.0,0.0,0.0,332.0,55.0,19000000,88896.0,583.158,1170.158,7.474,0.0,2020,10,40,2020-10,1.3163,0.0
ROU,Europe,Romania,2020-10-02,1700152,11128,22353,120,0.0,0.0,0.0,333.0,55.0,19000000,89481.684,585.684,1176.474,6.316,0.0,2020,10,40,2020-10,1.3148,0.0
ROU,Europe,Romania,2020-10-03,1712705,12553,22506,153,0.0,0.0,0.0,376.0,62.0,19000000,90142.368,660.684,1184.526,8.053,0.0,2020,10,40,2020-10,1.3141,0.0
ROU,Europe,Romania,2020-10-04,1724696,11991,22656,150,0.0,0.0,0.0,359.0,59.0,19000000,90773.474,631.105,1192.421,7.895,0.0,2020,10,40,2020-10,1.3136,0.0
ROU,Europe,Romania,2020-10-05,1737031,12335,22851,195,0.0,0.0,0.0,0.0,61.0,19000000,91422.684,649.211,1202.684,10.263,0.0,2020,10,41,2020-10,1.3155,0.0
ROU,Europe,Romania,2020-10-06,1749909,12878,23045,194,0.0,0.0,0.0,386.0,64.0,19000000,92100.474,677.789,1212.895,10.211,0.0,2020,10,41,2020-10,1.3169,0.0
ROU,Europe,Romania,2020-10-07,1763344,13435,23251,206,0.0,0.0,0.0,403.0,67.0,19000000,92807.579,707.105,1223.737,10.842,0.0,2020,10,41,2020-10,1.3186,0.0
ROU,Europe,Romania,2020-10-08,1774315,10971,23353,102,0.0,0.0,0.0,329.0,54.0,19000000,93385.0,577.421,1229.105,5.368,0.0,2020,10,41,2020-10,1.3162,0.0
ROU,Europe,Romania,2020-10-09,1785569,11254,23494,141,0.0,0.0,0.0,337.0,56.0,19000000,93977.316,592.316,1236.526,7.421,0.0,2020,10,41,2020-10,1.3158,0.0
ROU,Europe,Romania,2020-10-10,1795585,10016,23625,131,0.0,0.0,0.0,300.0,50.0,19000000,94504.474,527.158,1243.421,6.895,0.0,2020,10,41,2020-10,1.3157,0.0
ROU,Europe,Romania,2020-10-11,1808040,12455,23742,117,0.0,0.0,0.0,373.0,62.0,19000000,95160.0,655.526,1249.579,6.158,0.0,2020,10,41,2020-10,1.3131,0.0
ROU,Europe,Romania,2020-10-12,1817973,9933,23854,112,0.0,0.0,0.0,297.0,49.0,19000000,95682.789,522.789,1255.474,5.895,0.0,2020,10,42,2020-10,1.3121,0.0
ROU,Europe,Romania,2020-10-13,1830125,12152,24040,186,0.0,0.0,0.0,364.0,0.0,19000000,96322.368,639.579,1265.263,9.789,0.0,2020,10,42,2020-10,1.3136,0.0
